text,label
Стоит продумать систему освещения с датчиками движения во дворах. Было бы полезно организовать ночной патруль для повышения безопасности. Стоит рассмотреть установку пандусов у входов в общественные здания. Стоит продумать систему вознаграждений за помощь в благоустройстве района. Можно сделать выездную проверку для пожилых людей на дому — удобно и эффективно.,предложение
Необходимо оформить разрешение на временную торговлю в рамках мероприятия. Хочу подать заявку на подключение к программе льготного parkovka для инвалидов. Хочу получить направление на медицинскую комиссию для оформления льготы. Прошу выслать бланк заявления для оформления парковочного разрешения.,запрос услуги
Прошу обратить внимание: Отсутствие дорожной разметки создаёт аварийные ситуации каждое утро. Происходят постоянные перебои с горячей водой в нашем доме. Уже несколько недель не работает лифт в нашем доме. Прошу рассмотреть данную ситуацию и принять меры.,жалоба
Обращаюсь с просьбой: Предлагаю закрепить за двором ответственного волонтёра для срочных обращений. Можно сделать выездную проверку для пожилых людей на дому — удобно и эффективно. Было бы полезно повесить таблички с правилами раздельного сбора мусора. Было бы полезно организовать ночной патруль для повышения безопасности. Можно организовать мастер-классы для школьников по безопасности на дорогах.,предложение
Прошу обратить внимание: Предлагаю организовать онлайн-запись на приём в администрации для сокращения очередей. Было бы полезно повесить таблички с правилами раздельного сбора мусора. Предлагаю организовать регулярные субботники с участием жителей и администрации. Стоит рассмотреть установку пандусов у входов в общественные здания. Стоит продумать систему вознаграждений за помощь в благоустройстве района.,предложение
"Жители нашего дома отмечают, что Порывы холодного воздуха из отопительных приборов, батареи не прогреваются. Асфальт на дороге разбит, колёса автомобилей постоянно пробивают колесо. В поликлинике долгое ожидание по записи, пациенты стоят в очереди часами. В подъезде постоянно течёт потолок после недавнего дождя. В подъезде не работают дверные замки, подрядчик не пришёл на ремонт. Буду благодарен за скорейший ответ.",жалоба
Прошу обратить внимание: Как проверить очередь на получение социальной помощи в своём районе? Можно ли подать заявление на ремонт дороги онлайн и какие шаги нужны? Где можно получить справку о составе семьи и какие сроки выдачи?,вопрос
"В нашем районе Необходимо оформить временную прописку, прошу разъяснить процедуру и сроки. Хочу подать заявление на установку счётчика воды по новому адресу. Прошу назначить дату проверки вентиляции в здании детского сада. Прошу зарегистрировать заявление о замене холодной воды из-за частых протечек. Ожидаю вашего ответа в ближайшее время.",запрос услуги
"Обращаюсь с просьбой: Отсутствие дорожной разметки создаёт аварийные ситуации каждое утро. Ночью во дворе полностью отсутствует уличное освещение, это опасно. В подъезде не работают дверные замки, подрядчик не пришёл на ремонт.",жалоба
"Жители нашего дома отмечают, что Прошу зарегистрировать обращение о замене уличного светильника и выслать номер заявки. Прошу направить специалиста для проверки состояния отопления в квартире. Прошу зарегистрировать заявление на благоустройство территории около дома. Прошу назначить дату проверки вентиляции в здании детского сада. Необходимо оформить временную прописку, прошу разъяснить процедуру и сроки.",запрос услуги
"Необходимо подать документы на оформление паспорта и узнать список требований. Прошу выдать дубликат свидетельства о рождении в связи с утратой оригинала. Нужно зарегистрировать адрес проживания после переезда, прошу подсказать список документов.",запрос услуги
"Нужно зарегистрировать адрес проживания после переезда, прошу подсказать список документов. Хочу получить направление на медицинскую комиссию для оформления льготы. Прошу зарегистрировать обращение о замене уличного светильника и выслать номер заявки. Прошу оформить справку о составе семьи для предоставления в образовательное учреждение. Хочу подать заявление на установку счётчика воды по новому адресу. Прошу рассмотреть данную ситуацию и принять меры.",запрос услуги
"Обращаюсь с просьбой: Мы неоднократно обращались в управляющую компанию, но реакции нет. Вокруг контейнерной площадки постоянно горит мусор, запах не выносимый. В подъезде не работают дверные замки, подрядчик не пришёл на ремонт. Ночью во дворе полностью отсутствует уличное освещение, это опасно. Асфальт на дороге разбит, колёса автомобилей постоянно пробивают колесо.",жалоба
"Жители нашего дома отмечают, что Происходят постоянные перебои с горячей водой в нашем доме. Громкая музыка и шум по ночам мешают спать жильцам многоэтажки. В подъезде постоянно течёт потолок после недавнего дождя. Буду благодарен за скорейший ответ.",жалоба
Какие документы нужны для оформления льготы на оплату коммунальных услуг? К кому обратиться по вопросу замены электросчётчика в квартире? Какие меры предусмотрены для экстренной помощи при отключении горячей воды?,вопрос
Предлагаю закрепить за двором ответственного волонтёра для срочных обращений. Можно организовать мастер-классы для школьников по безопасности на дорогах. Можно внедрить информационные стенды с графиками работы служб. Предлагаю организовать онлайн-запись на приём в администрации для сокращения очередей.,предложение
"В нашем районе В офисе социальной службы меня направили по другому адресу, пришлось ездить несколько раз. После дождя дорожки во дворе превращаются в грязное месиво, пройти невозможно. Дворник не выполняет свои обязанности, вокруг дома валяются листья и мусор. Почтовые извещения не доходят, многие жители не получили важные письма.",жалоба
"Обращаюсь с просьбой: Как подать жалобу на управляющую компанию и какие документы приложить? Куда можно обратиться, если требуется медицинская справка для работы? Подскажите, пожалуйста, как записаться к врачу через портал госуслуг?",вопрос
В нашем районе Предлагаю увеличить количество мест для парковки рядом с детскими садами. Предлагаю ввести дополнительные вечерние рейсы общественного транспорта по случаю мероприятий. Можно обустроить велодорожку вдоль парка — это повысит безопасность велосипедистов.,предложение
"В нашем районе Куда можно обратиться, если требуется медицинская справка для работы? Какова процедура регистрации ребёнка в детский сад в нашем районе? Как проверить очередь на получение социальной помощи в своём районе? Как узнать дату планового отключения электроэнергии в районе?",вопрос
В нашем районе Прошу назначить дату проверки вентиляции в здании детского сада. Хочу подать заявку на подключение к программе льготного parkovka для инвалидов. Прошу выдать дубликат свидетельства о рождении в связи с утратой оригинала. Прошу рассмотреть данную ситуацию и принять меры.,запрос услуги
Прошу обратить внимание: Прошу зарегистрировать обращение о замене уличного светильника и выслать номер заявки. Хочу оформить компенсацию расходов на установку пандуса для входа в дом. Прошу выдать справку о доходах для налоговой инспекции за прошлый год. Прошу принять меры и сообщить о результатах.,запрос услуги
В нашем районе Предлагаю организовать онлайн-запись на приём в администрации для сокращения очередей. Было бы полезно повесить таблички с правилами раздельного сбора мусора. Предлагаю увеличить количество мест для парковки рядом с детскими садами.,предложение
"Мы неоднократно обращались в управляющую компанию, но реакции нет. Уже несколько недель не работает лифт в нашем доме. Громкая музыка и шум по ночам мешают спать жильцам многоэтажки. В подъезде постоянно течёт потолок после недавнего дождя. В подъезде не работают дверные замки, подрядчик не пришёл на ремонт. Буду благодарен за скорейший ответ.",жалоба
В нашем районе Было бы полезно организовать ночной патруль для повышения безопасности. Предлагаю закрепить за двором ответственного волонтёра для срочных обращений. Было бы полезно повесить таблички с правилами раздельного сбора мусора. Можно поставить автоматы с питьевой водой возле спортивных площадок. Прошу рассмотреть данную ситуацию и принять меры.,предложение
"Жители нашего дома отмечают, что Было бы полезно повесить таблички с правилами раздельного сбора мусора. Предлагаю организовать онлайн-запись на приём в администрации для сокращения очередей. Было бы удобно организовать расписание вывоза мусора в мобильном приложении. Было бы полезно организовать ночной патруль для повышения безопасности. Рекомендую установить дополнительные фонари в тёмных местах двора.",предложение
Стоит продумать систему вознаграждений за помощь в благоустройстве района. Можно поставить автоматы с питьевой водой возле спортивных площадок. Хорошая идея — провести опрос жителей о благоустройстве и учесть приоритеты. Ожидаю вашего ответа в ближайшее время.,предложение
"В нашем районе Можно сделать выездную проверку для пожилых людей на дому — удобно и эффективно. Можно организовать мастер-классы для школьников по безопасности на дорогах. Рекомендую установить крышу над остановкой, чтобы можно было укрыться от дождя. Предлагаю организовать онлайн-запись на приём в администрации для сокращения очередей. Предлагаю увеличить количество мест для парковки рядом с детскими садами. Буду благодарен за скорейший ответ.",предложение
Обращаюсь с просьбой: Было бы полезно повесить таблички с правилами раздельного сбора мусора. Стоит продумать систему вознаграждений за помощь в благоустройстве района. Предлагаю увеличить количество мест для парковки рядом с детскими садами.,предложение
"Жители нашего дома отмечают, что Сколько времени занимает рассмотрение обращения в местной администрации? Какова процедура регистрации ребёнка в детский сад в нашем районе? Какие действия предпринять при обнаружении просадки грунта около дома? Куда обращаться, если в квартире протекает крыша и кто должен ремонтировать? Прошу зарегистрировать обращение и направить специалиста.",вопрос
"В нашем районе В подъезде не работают дверные замки, подрядчик не пришёл на ремонт. Вокруг контейнерной площадки постоянно горит мусор, запах не выносимый. После дождя дорожки во дворе превращаются в грязное месиво, пройти невозможно.",жалоба
"Обращаюсь с просьбой: Можно ли получить консультацию по оформлению субсидии по месту жительства? Куда обращаться, если в квартире протекает крыша и кто должен ремонтировать? Какие действия предпринять при обнаружении просадки грунта около дома?",вопрос
"Пожилым жильцам и мамам с колясками тяжело подниматься пешком. Мусор не вывозят по графику, контейнеры переполнены и воняют. Громкая музыка и шум по ночам мешают спать жильцам многоэтажки. В подъезде не работают дверные замки, подрядчик не пришёл на ремонт. Прошу принять меры и сообщить о результатах.",жалоба
"В поликлинике долгое ожидание по записи, пациенты стоят в очереди часами. Мы неоднократно обращались в управляющую компанию, но реакции нет. Пожилым жильцам и мамам с колясками тяжело подниматься пешком. Вокруг контейнерной площадки постоянно горит мусор, запах не выносимый.",жалоба
"Обращаюсь с просьбой: Прошу выдать справку о доходах для налоговой инспекции за прошлый год. Прошу назначить дату проверки вентиляции в здании детского сада. Необходимо оформить временную прописку, прошу разъяснить процедуру и сроки. Необходимо подать документы на оформление паспорта и узнать список требований. Прошу выдать дубликат свидетельства о рождении в связи с утратой оригинала. Прошу зарегистрировать обращение и направить специалиста.",запрос услуги
Можно поставить автоматы с питьевой водой возле спортивных площадок. Хорошая идея — провести опрос жителей о благоустройстве и учесть приоритеты. Стоит продумать систему освещения с датчиками движения во дворах.,предложение
"Обращаюсь с просьбой: Подскажите, пожалуйста, как записаться к врачу через портал госуслуг? Какие меры предусмотрены для экстренной помощи при отключении горячей воды? Можно ли получить консультацию по оформлению субсидии по месту жительства?",вопрос
"Прошу обратить внимание: В офисе социальной службы меня направили по другому адресу, пришлось ездить несколько раз. Ночью во дворе полностью отсутствует уличное освещение, это опасно. Мы неоднократно обращались в управляющую компанию, но реакции нет. Прошу принять меры и сообщить о результатах.",жалоба
В нашем районе Прошу направить специалиста для проверки состояния отопления в квартире. Необходимо оформить разрешение на временную торговлю в рамках мероприятия. Хочу подать заявление на установку счётчика воды по новому адресу.,запрос услуги
"Жители нашего дома отмечают, что Необходимо оформить разрешение на временную торговлю в рамках мероприятия. Прошу оформить справку о составе семьи для предоставления в образовательное учреждение. Хочу оформить компенсацию расходов на установку пандуса для входа в дом. Прошу зарегистрировать обращение и направить специалиста.",запрос услуги
Можно ли изменить адрес доставки корреспонденции и как это сделать? Как получить информацию о графике вывоза крупногабаритного мусора? Сколько времени занимает рассмотрение обращения в местной администрации?,вопрос
"Предлагаю установить дополнительные скамейки возле детской площадки, чтобы родители могли сидеть. Предлагаю организовать онлайн-запись на приём в администрации для сокращения очередей. Было бы полезно повесить таблички с правилами раздельного сбора мусора.",предложение
Обращаюсь с просьбой: Где можно получить справку о составе семьи и какие сроки выдачи? Можно ли подать заявление на ремонт дороги онлайн и какие шаги нужны? Можно ли получить консультацию по оформлению субсидии по месту жительства? Можно ли изменить адрес доставки корреспонденции и как это сделать?,вопрос
"Обращаюсь с просьбой: Пожилым жильцам и мамам с колясками тяжело подниматься пешком. На остановке давно не работает расписание, люди приходят в неудобное время. Порывы холодного воздуха из отопительных приборов, батареи не прогреваются. В поликлинике долгое ожидание по записи, пациенты стоят в очереди часами. Детская площадка в запущенном состоянии: сломаны качели и порвано покрытие.",жалоба
"Жители нашего дома отмечают, что Предлагаю ввести дополнительные вечерние рейсы общественного транспорта по случаю мероприятий. Стоит продумать систему вознаграждений за помощь в благоустройстве района. Рекомендую установить крышу над остановкой, чтобы можно было укрыться от дождя. Хорошая идея — провести опрос жителей о благоустройстве и учесть приоритеты. Было бы удобно организовать расписание вывоза мусора в мобильном приложении. Буду благодарен за скорейший ответ.",предложение
"Жители нашего дома отмечают, что Прошу выдать дубликат свидетельства о рождении в связи с утратой оригинала. Прошу назначить дату проверки вентиляции в здании детского сада. Прошу зарегистрировать заявление на благоустройство территории около дома. Необходимо оформить разрешение на временную торговлю в рамках мероприятия.",запрос услуги
Прошу обратить внимание: Стоит продумать систему вознаграждений за помощь в благоустройстве района. Было бы удобно организовать расписание вывоза мусора в мобильном приложении. Предлагаю организовать онлайн-запись на приём в администрации для сокращения очередей. Стоит рассмотреть установку пандусов у входов в общественные здания. Предлагаю увеличить количество мест для парковки рядом с детскими садами. Прошу рассмотреть данную ситуацию и принять меры.,предложение
"Обращаюсь с просьбой: На остановке давно не работает расписание, люди приходят в неудобное время. Асфальт на дороге разбит, колёса автомобилей постоянно пробивают колесо. Уже несколько недель не работает лифт в нашем доме. В поликлинике долгое ожидание по записи, пациенты стоят в очереди часами. Почтовые извещения не доходят, многие жители не получили важные письма. Прошу рассмотреть данную ситуацию и принять меры.",жалоба
"Прошу обратить внимание: Рекомендую установить дополнительные фонари в тёмных местах двора. Можно организовать мастер-классы для школьников по безопасности на дорогах. Стоит продумать систему освещения с датчиками движения во дворах. Можно сделать выездную проверку для пожилых людей на дому — удобно и эффективно. Рекомендую установить крышу над остановкой, чтобы можно было укрыться от дождя. Прошу принять меры и сообщить о результатах.",предложение
Прошу обратить внимание: Кто выдаёт разрешение на установку вывесок и какие документы нужны? К кому обратиться по вопросу замены электросчётчика в квартире? Какие контакты службы поддержки по вопросам транспорта доступны? Как получить информацию о графике вывоза крупногабаритного мусора? Буду благодарен за скорейший ответ.,вопрос
"Обращаюсь с просьбой: Прошу выслать бланк заявления для оформления парковочного разрешения. Прошу зарегистрировать обращение о замене уличного светильника и выслать номер заявки. Необходимо оформить временную прописку, прошу разъяснить процедуру и сроки. Прошу зарегистрировать заявление о замене холодной воды из-за частых протечек. Прошу зарегистрировать заявление на благоустройство территории около дома.",запрос услуги
Как узнать дату планового отключения электроэнергии в районе? Какие меры предусмотрены для экстренной помощи при отключении горячей воды? Какие основания для переоформления прописки и куда подавать заявление? Как получить информацию о графике вывоза крупногабаритного мусора? Можно ли изменить адрес доставки корреспонденции и как это сделать?,вопрос
"Жители нашего дома отмечают, что После дождя дорожки во дворе превращаются в грязное месиво, пройти невозможно. Мы неоднократно обращались в управляющую компанию, но реакции нет. Отсутствие дорожной разметки создаёт аварийные ситуации каждое утро. Уже несколько недель не работает лифт в нашем доме. Пожилым жильцам и мамам с колясками тяжело подниматься пешком. Прошу зарегистрировать обращение и направить специалиста.",жалоба
Обращаюсь с просьбой: Какие основания для переоформления прописки и куда подавать заявление? Можно ли подать заявление на ремонт дороги онлайн и какие шаги нужны? Как проверить очередь на получение социальной помощи в своём районе? Какие меры предусмотрены для экстренной помощи при отключении горячей воды? Прошу зарегистрировать обращение и направить специалиста.,вопрос
"Прошу зарегистрировать обращение о замене уличного светильника и выслать номер заявки. Прошу выдать справку о доходах для налоговой инспекции за прошлый год. Необходимо оформить пособие по уходу за ребёнком, прошу сообщить порядок и список документов. Необходимо оформить разрешение на временную торговлю в рамках мероприятия. Ожидаю вашего ответа в ближайшее время.",запрос услуги
"Какие меры предусмотрены для экстренной помощи при отключении горячей воды? Какие контакты службы поддержки по вопросам транспорта доступны? Подскажите, пожалуйста, как записаться к врачу через портал госуслуг? Какие действия предпринять при обнаружении просадки грунта около дома? Как проверить очередь на получение социальной помощи в своём районе?",вопрос
"Предлагаю ввести дополнительные вечерние рейсы общественного транспорта по случаю мероприятий. Предлагаю установить дополнительные скамейки возле детской площадки, чтобы родители могли сидеть. Было бы удобно организовать расписание вывоза мусора в мобильном приложении. Рекомендую установить крышу над остановкой, чтобы можно было укрыться от дождя. Буду благодарен за скорейший ответ.",предложение
"Обращаюсь с просьбой: Дворник не выполняет свои обязанности, вокруг дома валяются листья и мусор. Пожилым жильцам и мамам с колясками тяжело подниматься пешком. В подъезде не работают дверные замки, подрядчик не пришёл на ремонт. Отсутствие дорожной разметки создаёт аварийные ситуации каждое утро. Порывы холодного воздуха из отопительных приборов, батареи не прогреваются. Ожидаю вашего ответа в ближайшее время.",жалоба
"Прошу обратить внимание: Необходимо оформить пособие по уходу за ребёнком, прошу сообщить порядок и список документов. Прошу оформить справку о составе семьи для предоставления в образовательное учреждение. Необходимо оформить временную прописку, прошу разъяснить процедуру и сроки. Буду благодарен за скорейший ответ.",запрос услуги
Необходимо подать документы на оформление паспорта и узнать список требований. Прошу направить специалиста для проверки состояния отопления в квартире. Прошу выдать дубликат свидетельства о рождении в связи с утратой оригинала. Прошу назначить дату проверки вентиляции в здании детского сада. Хочу подать заявку на подключение к программе льготного parkovka для инвалидов. Прошу рассмотреть данную ситуацию и принять меры.,запрос услуги
Прошу обратить внимание: Прошу выдать справку о доходах для налоговой инспекции за прошлый год. Прошу назначить дату проверки вентиляции в здании детского сада. Прошу записать на приём в администрацию для подачи документов на субсидию. Прошу оформить справку о составе семьи для предоставления в образовательное учреждение. Прошу направить специалиста для проверки состояния отопления в квартире. Буду благодарен за скорейший ответ.,запрос услуги
"Жители нашего дома отмечают, что Можно ли получить консультацию по оформлению субсидии по месту жительства? Куда можно обратиться, если требуется медицинская справка для работы? К кому обратиться по вопросу замены электросчётчика в квартире?",вопрос
Было бы полезно повесить таблички с правилами раздельного сбора мусора. Рекомендую установить дополнительные фонари в тёмных местах двора. Стоит рассмотреть установку пандусов у входов в общественные здания. Было бы удобно организовать расписание вывоза мусора в мобильном приложении.,предложение
В нашем районе Было бы полезно организовать ночной патруль для повышения безопасности. Стоит продумать систему освещения с датчиками движения во дворах. Предлагаю организовать регулярные субботники с участием жителей и администрации. Прошу принять меры и сообщить о результатах.,предложение
В нашем районе Какие основания для переоформления прописки и куда подавать заявление? Можно ли изменить адрес доставки корреспонденции и как это сделать? Какова процедура регистрации ребёнка в детский сад в нашем районе? Прошу рассмотреть данную ситуацию и принять меры.,вопрос
Прошу обратить внимание: Необходимо подать документы на оформление паспорта и узнать список требований. Хочу подать заявку на подключение к программе льготного parkovka для инвалидов. Хочу получить направление на медицинскую комиссию для оформления льготы. Прошу принять меры и сообщить о результатах.,запрос услуги
"В нашем районе Пожилым жильцам и мамам с колясками тяжело подниматься пешком. Громкая музыка и шум по ночам мешают спать жильцам многоэтажки. На остановке давно не работает расписание, люди приходят в неудобное время. Вокруг контейнерной площадки постоянно горит мусор, запах не выносимый. Ожидаю вашего ответа в ближайшее время.",жалоба
К кому обратиться по вопросу замены электросчётчика в квартире? Сколько времени занимает рассмотрение обращения в местной администрации? Можно ли изменить адрес доставки корреспонденции и как это сделать?,вопрос
"Обращаюсь с просьбой: Хочу подать заявку на подключение к программе льготного parkovka для инвалидов. Необходимо оформить пособие по уходу за ребёнком, прошу сообщить порядок и список документов. Необходимо подать документы на оформление паспорта и узнать список требований. Хочу подать заявление на замену электросчётчика и прошу назначить выезд специалиста.",запрос услуги
Прошу выдать справку о доходах для налоговой инспекции за прошлый год. Прошу зарегистрировать заявление на благоустройство территории около дома. Хочу подать заявление на замену электросчётчика и прошу назначить выезд специалиста. Прошу принять меры и сообщить о результатах.,запрос услуги
"Прошу обратить внимание: Нужно зарегистрировать адрес проживания после переезда, прошу подсказать список документов. Прошу выслать бланк заявления для оформления парковочного разрешения. Необходимо оформить разрешение на временную торговлю в рамках мероприятия. Ожидаю вашего ответа в ближайшее время.",запрос услуги
"Жители нашего дома отмечают, что Асфальт на дороге разбит, колёса автомобилей постоянно пробивают колесо. Ночью во дворе полностью отсутствует уличное освещение, это опасно. Мы неоднократно обращались в управляющую компанию, но реакции нет. Детская площадка в запущенном состоянии: сломаны качели и порвано покрытие. Вокруг контейнерной площадки постоянно горит мусор, запах не выносимый.",жалоба
"Обращаюсь с просьбой: Мы неоднократно обращались в управляющую компанию, но реакции нет. Пожилым жильцам и мамам с колясками тяжело подниматься пешком. Дворник не выполняет свои обязанности, вокруг дома валяются листья и мусор. Вокруг контейнерной площадки постоянно горит мусор, запах не выносимый. Происходят постоянные перебои с горячей водой в нашем доме. Буду благодарен за скорейший ответ.",жалоба
